scenario,solver,band,nu_hz,t_obs_s,flux_density
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,5.58944158e+06,1.22942464e-31
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,6.78545457e+06,8.64843198e-32
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,8.23738707e+06,6.13402032e-32
Wind-ISM jump,dg_1d,1keV,2.41798900e+17,1.00000000e+07,4.36381291e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.00000000e-01,6.06630856e-26
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.21397719e-01,3.59676096e-26
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.47374062e-01,1.86240086e-26
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.78908749e-01,8.15951941e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.17191140e-01,2.45991867e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.63665090e-01,6.22970581e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.20083405e-01,1.49313657e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.88573952e-01,9.72328568e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.71719914e-01,1.40434913e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,5.72657215e-01,1.92394169e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,6.95192796e-01,2.53279249e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,8.43948197e-01,3.19615888e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.02453386e+00,3.67863102e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.24376073e+00,3.95893102e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.50989716e+00,3.96019844e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.83298071e+00,3.70156589e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.22519677e+00,3.29775873e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.70133812e+00,2.84094551e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.27936286e+00,2.39874016e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.98107171e+00,1.98784834e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.83293024e+00,1.62339185e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,5.86706707e+00,1.30773128e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,7.12248558e+00,1.04754761e-27
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,8.64653503e+00,8.38907273e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.04966963e+01,6.70278108e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.27427499e+01,5.31598471e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.54694077e+01,4.21090476e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.87795080e+01,3.31784611e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.27978944e+01,2.60536588e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.76761237e+01,2.05268821e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.35981829e+01,1.61526125e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.07874276e+01,1.26720434e-28
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.95150067e+01,9.91142066e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,6.01100886e+01,7.74199314e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,7.29722764e+01,6.04872335e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,8.85866790e+01,4.72045929e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.07542208e+02,3.68335680e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.30553787e+02,2.87487667e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.58489319e+02,2.24841364e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.92402418e+02,1.76112517e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.33572147e+02,1.38042170e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.83551258e+02,1.08197123e-29
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.44224760e+02,8.49106087e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.17881006e+02,6.70714081e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,5.07298009e+02,5.29452076e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,6.15848211e+02,4.17312266e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,7.47625680e+02,3.29093721e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,9.07600522e+02,2.59226223e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.10180633e+03,2.03804000e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.33756775e+03,1.60687640e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.62377674e+03,1.27245456e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.97122792e+03,1.00714475e-30
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.39302573e+03,7.96055257e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.90507865e+03,6.27099863e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.52669921e+03,4.93303536e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.28133240e+03,3.87168609e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,5.19743987e+03,3.01377892e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,6.30957344e+03,2.31395760e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,7.65967823e+03,1.72574301e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,9.29867465e+03,1.26555572e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.12883789e+04,9.29324193e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.37038345e+04,6.79078305e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.66361425e+04,4.94553263e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.01958975e+04,3.59220563e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.45173589e+04,2.58340149e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.97635144e+04,1.85389661e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.61322276e+04,1.33454947e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.38637001e+04,9.52269538e-33
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,5.32495313e+04,6.82833377e-33
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,6.46437163e+04,4.93845860e-33
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,7.84759970e+04,3.52107479e-33
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,9.52680703e+04,2.52251867e-33
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.15653264e+05,1.78757204e-33
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.40400425e+05,1.27247008e-33
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.70442913e+05,8.72882468e-34
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.06913808e+05,5.02059812e-34
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.51188643e+05,3.94878801e-34
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.04937283e+05,2.89040723e-34
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.70186906e+05,1.20221554e-34
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.49398459e+05,6.23638373e-35
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,5.45559478e+05,3.72540131e-35
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,6.62296762e+05,2.28824524e-35
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,8.04013161e+05,1.42756224e-35
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,9.76053637e+05,9.33442462e-36
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.18490685e+06,6.14044738e-36
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.43844989e+06,4.16435050e-36
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.74624535e+06,2.87507017e-36
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.11990202e+06,1.96812893e-36
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.57351270e+06,1.36252510e-36
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.12418571e+06,9.43190421e-37
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.79269019e+06,6.70388484e-37
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.60423938e+06,4.65139900e-37
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,5.58944158e+06,3.30204706e-37
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,6.78545457e+06,2.35607249e-37
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,8.23738707e+06,1.70070265e-37
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.00000000e+07,1.22689312e-37
